019RNA001.wav,file_1.wav.xma
019RNA002.wav,file_2.wav.xma
019RNA003.wav,file_3.wav.xma
019RNA004.wav,file_4.wav.xma
019RNA005.wav,file_5.wav.xma
019RNA006.wav,file_6.wav.xma
019RNA007.wav,file_7.wav.xma
019RNA008.wav,file_8.wav.xma
019RNB001.wav,file_9.wav.xma
019RNB002.wav,file_10.wav.xma
019RNB003.wav,file_11.wav.xma
019RNC001.wav,file_12.wav.xma
019RNC002.wav,file_13.wav.xma
019RNC003.wav,file_14.wav.xma
019RNC004.wav,file_15.wav.xma
019RNC005.wav,file_16.wav.xma
019RNC006.wav,file_17.wav.xma
019RNC007.wav,file_18.wav.xma
019RNC008.wav,file_19.wav.xma
019RNC009.wav,file_20.wav.xma
019RNC010.wav,file_21.wav.xma
019RND001.wav,file_22.wav.xma
